Order_ID,User_ID,User_Name,City,Restaurant_Name,Cuisine_Type,Order_Amount,Tip_Amount,Delivery_Time_Mins,Order_Date,Year,Month,Day_of_Week,Payment_Method,Order_Count_Year
ORD_000182,USER_0242,Karan Verma,Pune,Bombay Street,Street Food,128.96,7.12,56.0,2023-03-22,2023,3,Wednesday,Wallet,3
ORD_000183,USER_0586,Rajesh Nair,Bangalore,Wok & Roll,Chinese,327.8,64.19,32.0,2024-04-04,2024,4,Thursday,Credit Card,6
ORD_000184,USER_0044,Sanjay Joshi,Jaipur,Keventers,Desserts,274.16,39.5,58.0,2024-11-30,2024,11,Saturday,Debit Card,4
ORD_000185,USER_0328,Meera Patel,Surat,Saravana Bhavan,South Indian,266.91,47.64,53.0,2024-02-02,2024,2,Friday,UPI,4
ORD_000186,USER_0013,Arun Rao,Bangalore,Keventers,Desserts,159.86,21.97,26.0,2024-02-29,2024,2,Thursday,Cash,6
ORD_000187,USER_0577,Anjali Kumar,Chennai,Udipi Kitchen,South Indian,364.04,32.63,51.0,2024-07-02,2024,7,Tuesday,Wallet,3
ORD_000188,USER_0624,Vikram Rao,Chennai,Chaat Corner,Street Food,105.08,0.0,58.0,2023-06-26,2023,6,Monday,UPI,5
ORD_000189,USER_0040,Rajesh Verma,Delhi,Natural Ice Cream,Desserts,195.03,36.69,43.0,2024-12-08,2024,12,Sunday,Cash,2
ORD_000190,USER_0346,Sanjay Sharma,Ahmedabad,KFC,Fast Food,529.28,80.84,34.0,2023-10-15,2023,10,Sunday,Credit Card,7
ORD_000191,USER_0308,Ananya Sharma,Ahmedabad,Bombay Street,Street Food,195.76,12.41,48.0,2023-10-03,2023,10,Tuesday,Credit Card,5
ORD_000192,USER_0417,Rajesh Reddy,Hyderabad,Pani Puri Wala,Street Food,214.2,15.82,39.0,2024-01-18,2024,1,Thursday,Wallet,5
ORD_000193,USER_0414,Divya Rao,Mumbai,Szechuan Kitchen,Chinese,263.03,0.0,32.0,2024-08-05,2024,8,Monday,Cash,5
ORD_000194,USER_0256,Rohit Singh,Jaipur,Delhi Darbar,North Indian,750.82,68.4,49.0,2023-02-21,2023,2,Tuesday,Wallet,4
ORD_000195,USER_0407,Amit Joshi,Mumbai,Saravana Bhavan,South Indian,211.74,16.23,50.0,2023-09-05,2023,9,Tuesday,Wallet,3
ORD_000196,USER_0565,Priya Rao,Chandigarh,Biryani Blues,Biryani,786.36,0.0,25.0,2023-06-17,2023,6,Saturday,Debit Card,3
ORD_000197,USER_0029,Priya Kumar,Indore,Keventers,Desserts,441.53,36.27,34.0,2023-06-16,2023,6,Friday,Credit Card,4
ORD_000198,USER_0694,Ananya Sharma,Mumbai,La Pino'z,Italian,668.56,0.0,20.0,2024-10-29,2024,10,Tuesday,UPI,4
ORD_000199,USER_0136,Meera Singh,Ahmedabad,Szechuan Kitchen,Chinese,350.7,67.14,37.0,2023-01-09,2023,1,Monday,UPI,5
ORD_000200,USER_0386,Sanjay Patel,Mumbai,Hyderabadi House,Biryani,352.75,45.19,59.0,2023-09-16,2023,9,Saturday,UPI,3
ORD_000201,USER_0599,Kavya Joshi,Lucknow,Saravana Bhavan,South Indian,399.83,70.33,55.0,2024-06-07,2024,6,Friday,Wallet,3
ORD_000202,USER_0624,Vikram Rao,Chennai,KFC,Fast Food,198.65,0.0,37.0,2024-12-01,2024,12,Sunday,Debit Card,3
ORD_000203,USER_0284,Sanjay Gupta,Chandigarh,KFC,Fast Food,217.47,40.22,58.0,2023-07-12,2023,7,Wednesday,UPI,4
ORD_000204,USER_0677,Ananya Sharma,Bangalore,Paradise Biryani,Biryani,658.78,58.57,46.0,2023-01-27,2023,1,Friday,UPI,5
ORD_000205,USER_0398,Priya Nair,Surat,Amritsari Haveli,North Indian,796.85,80.86,34.0,2024-12-26,2024,12,Thursday,Wallet,4
ORD_000206,USER_0654,Sanjay Rao,Indore,Bombay Street,Street Food,110.04,0.0,55.0,2024-06-03,2024,6,Monday,Credit Card,5
ORD_000207,USER_0301,Neha Reddy,Surat,Chennai Express,South Indian,322.28,43.14,31.0,2023-05-12,2023,5,Friday,Debit Card,3
ORD_000208,USER_0671,Arjun Gupta,Bhopal,Dosa Plaza,South Indian,167.0,18.88,41.0,2023-12-30,2023,12,Saturday,Debit Card,8
ORD_000209,USER_0267,Suresh Reddy,Surat,Subway,Fast Food,361.74,49.75,59.0,2023-05-01,2023,5,Monday,Cash,6
ORD_000210,USER_0484,Kavya Nair,Jaipur,Italian Bistro,Italian,1080.75,102.4,23.0,2023-05-03,2023,5,Wednesday,Credit Card,4
ORD_000211,USER_0141,Priya Sharma,Delhi,La Pino'z,Italian,1188.47,235.31,29.0,2024-02-24,2024,2,Saturday,Debit Card,6
ORD_000212,USER_0733,Neha Nair,Kolkata,Wok & Roll,Chinese,399.68,38.77,23.0,2024-05-14,2024,5,Tuesday,Cash,4
ORD_000213,USER_0463,Sanjay Patel,Ahmedabad,Burger King,Fast Food,409.33,0.0,25.0,2023-06-22,2023,6,Thursday,Credit Card,4
ORD_000214,USER_0630,Rahul Verma,Pune,Giani's,Desserts,271.61,13.77,54.0,2024-02-18,2024,2,Sunday,Credit Card,4
ORD_000215,USER_0749,Rajesh Nair,Delhi,Behrouz Biryani,Biryani,729.79,38.45,20.0,2023-11-26,2023,11,Sunday,Credit Card,7
ORD_000216,USER_0232,Divya Patel,Lucknow,Biryani Blues,Biryani,271.9,26.08,24.0,2023-05-13,2023,5,Saturday,Cash,3
ORD_000217,USER_0306,Anjali Reddy,Chandigarh,Subway,Fast Food,418.37,76.64,28.0,2024-06-16,2024,6,Sunday,Debit Card,3
ORD_000218,USER_0502,Karan Rao,Indore,Paradise Biryani,Biryani,863.66,95.44,34.0,2023-06-18,2023,6,Sunday,Credit Card,3
ORD_000219,USER_0745,Arun Gupta,Surat,Dragon House,Chinese,515.36,0.0,43.0,2023-01-23,2023,1,Monday,Cash,3
ORD_000220,USER_0385,Sneha Kumar,Ahmedabad,Wendy's,Fast Food,171.86,25.66,21.0,2024-09-30,2024,9,Monday,Cash,5
ORD_000221,USER_0707,Pooja Verma,Lucknow,Chennai Express,South Indian,214.08,25.94,29.0,2024-03-30,2024,3,Saturday,Credit Card,6
ORD_000222,USER_0712,Priya Patel,Ahmedabad,Punjabi Tadka,North Indian,597.0,54.03,58.0,2024-03-06,2024,3,Wednesday,Credit Card,2
ORD_000223,USER_0429,Arun Rao,Kolkata,Madras Cafe,South Indian,135.32,0.0,26.0,2024-09-24,2024,9,Tuesday,UPI,4
ORD_000224,USER_0204,Anjali Gupta,Mumbai,La Pino'z,Italian,1175.81,131.06,30.0,2024-06-19,2024,6,Wednesday,Cash,4
ORD_000225,USER_0562,Kavya Sharma,Bangalore,Golgappa House,Street Food,236.62,11.93,25.0,2024-12-05,2024,12,Thursday,Cash,8
ORD_000226,USER_0588,Rajesh Sharma,Lucknow,Golgappa House,Street Food,205.91,0.0,26.0,2023-04-03,2023,4,Monday,Debit Card,5
ORD_000227,USER_0660,Suresh Verma,Hyderabad,Pasta Street,Italian,537.71,0.0,31.0,2023-10-31,2023,10,Tuesday,Cash,7
ORD_000228,USER_0298,Kavya Joshi,Ahmedabad,Biryani Blues,Biryani,716.98,0.0,,2024-03-12,2024,3,Tuesday,Cash,3
ORD_000229,USER_0142,Karan Reddy,Chandigarh,Mainland China,Chinese,652.54,,25.0,2024-01-02,2024,1,Tuesday,Debit Card,3
ORD_000230,USER_0351,Anjali Nair,Ahmedabad,Wok & Roll,Chinese,430.11,75.42,50.0,2024-02-15,2024,2,Thursday,UPI,3
ORD_000231,USER_0665,Divya Reddy,Hyderabad,Wok & Roll,Chinese,563.28,0.0,30.0,2023-05-16,2023,5,Tuesday,Cash,4
ORD_000232,USER_0427,Amit Singh,Surat,Pani Puri Wala,Street Food,137.63,22.97,59.0,2024-11-25,2024,11,Monday,Cash,4
ORD_000233,USER_0701,Rajesh Patel,Lucknow,Chowmein Corner,Chinese,300.82,17.12,36.0,2024-05-14,2024,5,Tuesday,Debit Card,5
ORD_000234,USER_0013,Arun Rao,Bangalore,La Pino'z,Italian,770.79,49.55,35.0,2024-06-15,2024,6,Saturday,UPI,6
ORD_000235,USER_0355,Karan Verma,Nagpur,Baskin Robbins,Desserts,456.82,23.64,30.0,2024-07-25,2024,7,Thursday,Wallet,5
ORD_000236,USER_0481,Meera Patel,Chandigarh,Golgappa House,Street Food,200.29,19.96,37.0,2023-03-18,2023,3,Saturday,Cash,6
ORD_000237,USER_0520,Arun Sharma,Chennai,Italian Bistro,Italian,640.77,39.62,48.0,2024-10-20,2024,10,Sunday,Wallet,4
ORD_000238,USER_0459,Karan Joshi,Lucknow,Chennai Express,South Indian,194.82,31.52,21.0,2024-04-02,2024,4,Tuesday,Cash,4
ORD_000239,USER_0414,Divya Rao,Mumbai,Keventers,Desserts,319.64,53.94,59.0,2024-07-24,2024,7,Wednesday,Debit Card,5
ORD_000240,USER_0521,Vikram Joshi,Pune,Pasta Street,Italian,627.01,0.0,34.0,2023-12-16,2023,12,Saturday,UPI,7
ORD_000241,USER_0340,Sneha Verma,Indore,Bombay Street,Street Food,72.8,6.06,41.0,2024-04-08,2024,4,Monday,Debit Card,3
ORD_000242,USER_0649,Rahul Sharma,Chandigarh,Wendy's,Fast Food,318.25,0.0,30.0,2024-06-18,2024,6,Tuesday,UPI,5
ORD_000243,USER_0144,Anjali Sharma,Jaipur,Keventers,Desserts,344.34,0.0,45.0,2023-09-18,2023,9,Monday,Credit Card,4
ORD_000244,USER_0469,Sanjay Verma,Ahmedabad,La Pino'z,Italian,981.43,0.0,60.0,2023-04-21,2023,4,Friday,Wallet,3
ORD_000245,USER_0127,Amit Kumar,Bhopal,Delhi Chaat,Street Food,167.86,32.66,20.0,2024-11-05,2024,11,Tuesday,Wallet,3
ORD_000246,USER_0754,Suresh Patel,Jaipur,Amritsari Haveli,North Indian,703.29,88.79,31.0,2024-03-19,2024,3,Tuesday,Wallet,4
ORD_000247,USER_0178,Riya Kumar,Kolkata,Wok & Roll,Chinese,545.88,53.65,44.0,2024-02-01,2024,2,Thursday,UPI,2
ORD_000248,USER_0624,Vikram Rao,Chennai,La Pino'z,Italian,1167.23,137.65,28.0,2024-02-12,2024,2,Monday,Credit Card,3
ORD_000249,USER_0423,Rohit Kumar,Lucknow,Wendy's,Fast Food,470.34,68.15,32.0,2023-11-18,2023,11,Saturday,Credit Card,2
ORD_000250,USER_0640,Divya Nair,Ahmedabad,KFC,Fast Food,209.7,41.16,31.0,2024-11-19,2024,11,Tuesday,Wallet,5
ORD_000251,USER_0556,Arun Verma,Bhopal,Behrouz Biryani,Biryani,593.6,113.62,46.0,2023-12-27,2023,12,Wednesday,Wallet,4
ORD_000252,USER_0293,Rohit Joshi,Surat,Keventers,Desserts,142.59,8.26,23.0,2024-06-19,2024,6,Wednesday,Credit Card,3
ORD_000253,USER_0274,Riya Nair,Indore,Mainland China,Chinese,362.75,55.71,38.0,2024-11-30,2024,11,Saturday,Credit Card,4
ORD_000254,USER_0772,Pooja Nair,Ahmedabad,Punjabi Tadka,North Indian,261.49,42.08,34.0,2024-04-08,2024,4,Monday,Wallet,3
ORD_000255,USER_0399,Kavya Singh,Surat,Italian Bistro,Italian,558.87,105.61,44.0,2024-12-13,2024,12,Friday,UPI,7
ORD_000256,USER_0702,Vikram Sharma,Kolkata,Lucknowi Biryani,Biryani,209.08,0.0,59.0,2023-02-25,2023,2,Saturday,UPI,3
ORD_000257,USER_0231,Rohit Gupta,Ahmedabad,Lucknowi Biryani,Biryani,716.92,0.0,32.0,2024-07-13,2024,7,Saturday,Debit Card,4
ORD_000258,USER_0460,Meera Patel,Chennai,Wok & Roll,Chinese,683.11,46.39,22.0,2023-07-11,2023,7,Tuesday,UPI,4
ORD_000259,USER_0286,Vikram Singh,Kolkata,Burger King,Fast Food,412.79,0.0,41.0,2023-06-14,2023,6,Wednesday,UPI,5
ORD_000260,USER_0727,Vikram Verma,Mumbai,Wok & Roll,Chinese,667.88,110.9,60.0,2023-06-07,2023,6,Wednesday,Wallet,3
ORD_000261,USER_0678,Karan Nair,Bhopal,Subway,Fast Food,397.57,0.0,40.0,2024-08-09,2024,8,Friday,Wallet,6
ORD_000262,USER_0226,Sneha Joshi,Ahmedabad,Szechuan Kitchen,Chinese,603.82,0.0,54.0,2023-03-11,2023,3,Saturday,Wallet,4
ORD_000263,USER_0414,Divya Rao,Mumbai,Udipi Kitchen,South Indian,365.02,36.38,38.0,2023-08-15,2023,8,Tuesday,Credit Card,6
ORD_000264,USER_0771,Karan Sharma,Jaipur,Pani Puri Wala,Street Food,51.76,6.05,59.0,2024-10-26,2024,10,Saturday,Wallet,5
ORD_000265,USER_0250,Suresh Reddy,Surat,Punjabi Tadka,North Indian,749.56,80.86,54.0,2024-01-26,2024,1,Friday,Debit Card,2
ORD_000266,USER_0026,Kavya Rao,Jaipur,Lucknowi Biryani,Biryani,511.89,0.0,32.0,2024-06-04,2024,6,Tuesday,Debit Card,3
ORD_000267,USER_0527,Rajesh Gupta,Indore,Saravana Bhavan,South Indian,391.49,50.89,60.0,2023-06-21,2023,6,Wednesday,Cash,2
ORD_000268,USER_0216,Pooja Nair,Chennai,Pasta Street,Italian,485.02,88.17,47.0,2023-04-17,2023,4,Monday,Cash,4
ORD_000269,USER_0765,Arun Rao,Mumbai,Wok & Roll,Chinese,572.59,0.0,24.0,2024-04-15,2024,4,Monday,Cash,5
ORD_000270,USER_0183,Divya Verma,Surat,Wendy's,Fast Food,408.73,0.0,36.0,2023-03-14,2023,3,Tuesday,UPI,4
ORD_000271,USER_0398,Priya Nair,Surat,Delhi Chaat,Street Food,113.28,7.67,20.0,2024-03-19,2024,3,Tuesday,Wallet,4
ORD_000272,USER_0065,Rahul Patel,Jaipur,Punjab Grill,North Indian,756.83,0.0,39.0,2024-01-02,2024,1,Tuesday,Wallet,1
ORD_000273,USER_0089,Suresh Rao,Chandigarh,Subway,Fast Food,327.8,39.7,54.0,2024-01-26,2024,1,Friday,Credit Card,3
ORD_000274,USER_0140,Priya Gupta,Nagpur,Cream Stone,Desserts,484.05,0.0,43.0,2023-10-30,2023,10,Monday,Cash,2
ORD_000275,USER_0567,Neha Rao,Kolkata,Wok & Roll,Chinese,252.26,32.94,25.0,2023-02-12,2023,2,Sunday,Debit Card,2
ORD_000276,USER_0216,Pooja Nair,Chennai,Paradise Biryani,Biryani,833.94,59.52,31.0,2024-02-27,2024,2,Tuesday,Credit Card,3
ORD_000277,USER_0632,Ananya Verma,Ahmedabad,Burger King,Fast Food,231.61,41.19,55.0,2023-04-28,2023,4,Friday,UPI,6
ORD_000278,USER_0661,Arun Nair,Ahmedabad,Udipi Kitchen,South Indian,120.21,0.0,57.0,2024-11-18,2024,11,Monday,UPI,5
ORD_000279,USER_0339,Karan Kumar,Delhi,Paradise Biryani,Biryani,658.83,0.0,59.0,2024-11-18,2024,11,Monday,Cash,2
ORD_000280,USER_0199,Pooja Nair,Ahmedabad,Hyderabadi House,Biryani,429.84,66.2,29.0,2024-04-06,2024,4,Saturday,Wallet,4
ORD_000281,USER_0581,Anjali Verma,Lucknow,Biryani Blues,Biryani,318.05,53.38,47.0,2024-03-14,2024,3,Thursday,Debit Card,5
ORD_000282,USER_0369,Rohit Patel,Chennai,Mainland China,Chinese,458.28,43.91,55.0,2024-05-06,2024,5,Monday,Cash,4
ORD_000283,USER_0180,Arjun Nair,Delhi,Udipi Kitchen,South Indian,367.39,0.0,60.0,2023-05-24,2023,5,Wednesday,Cash,6
ORD_000284,USER_0745,Arun Gupta,Surat,Saravana Bhavan,South Indian,289.49,39.61,57.0,2024-06-03,2024,6,Monday,Credit Card,5
ORD_000285,USER_0038,Ananya Kumar,Nagpur,Wendy's,Fast Food,362.45,38.01,34.0,2024-07-06,2024,7,Saturday,Wallet,3
ORD_000286,USER_0751,Kavya Gupta,Kolkata,Burger King,Fast Food,375.51,0.0,43.0,2024-04-20,2024,4,Saturday,Wallet,1
ORD_000287,USER_0011,Rohit Nair,Lucknow,Italian Bistro,Italian,449.26,52.53,31.0,2024-12-01,2024,12,Sunday,Wallet,5
ORD_000288,USER_0580,Suresh Verma,Chennai,Chowmein Corner,Chinese,268.19,22.73,36.0,2024-01-03,2024,1,Wednesday,Debit Card,4
ORD_000289,USER_0240,Divya Joshi,Bangalore,Dhaba Express,North Indian,744.64,89.69,49.0,2024-06-14,2024,6,Friday,Cash,3
ORD_000290,USER_0041,Ananya Kumar,Surat,Behrouz Biryani,Biryani,877.91,79.91,36.0,2024-12-21,2024,12,Saturday,Wallet,3
ORD_000291,USER_0558,Meera Patel,Jaipur,Chowmein Corner,Chinese,420.33,77.65,24.0,2024-10-31,2024,10,Thursday,Wallet,7
ORD_000292,USER_0258,Neha Reddy,Jaipur,Baskin Robbins,Desserts,262.34,26.69,50.0,2024-06-12,2024,6,Wednesday,Wallet,2
ORD_000293,USER_0007,Rahul Patel,Bhopal,Chowmein Corner,Chinese,353.5,32.56,29.0,2023-06-19,2023,6,Monday,Credit Card,3
ORD_000294,USER_0162,Riya Rao,Ahmedabad,Lucknowi Biryani,Biryani,662.78,65.97,27.0,2023-05-02,2023,5,Tuesday,UPI,3
ORD_000295,USER_0692,Divya Nair,Chennai,Delhi Chaat,Street Food,168.16,18.77,35.0,2023-08-04,2023,8,Friday,Cash,3
ORD_000296,USER_0131,Priya Singh,Bangalore,Dragon House,Chinese,480.69,34.62,30.0,2024-10-06,2024,10,Sunday,Debit Card,2
ORD_000297,USER_0185,Sanjay Singh,Indore,Cream Stone,Desserts,355.05,56.52,,2024-07-31,2024,7,Wednesday,Cash,3
ORD_000298,USER_0222,Sneha Rao,Pune,Pani Puri Wala,Street Food,223.46,0.0,46.0,2024-04-27,2024,4,Saturday,Wallet,3
ORD_000299,USER_0147,Riya Patel,Chennai,Szechuan Kitchen,Chinese,479.86,0.0,41.0,2024-11-06,2024,11,Wednesday,UPI,6
ORD_000300,USER_0611,Divya Verma,Hyderabad,Dosa Plaza,South Indian,215.64,0.0,32.0,2024-01-23,2024,1,Tuesday,Wallet,2
ORD_000301,USER_0517,Karan Gupta,Nagpur,Baskin Robbins,Desserts,138.52,19.7,22.0,2024-09-12,2024,9,Thursday,Wallet,6
ORD_000302,USER_0516,Vikram Nair,Lucknow,Saravana Bhavan,South Indian,297.82,38.98,20.0,2024-05-08,2024,5,Wednesday,UPI,6
ORD_000303,USER_0535,Kavya Sharma,Delhi,Natural Ice Cream,Desserts,379.06,72.31,50.0,2023-02-14,2023,2,Tuesday,UPI,3
ORD_000304,USER_0359,Arun Rao,Indore,Chennai Express,South Indian,176.36,32.89,25.0,2023-05-18,2023,5,Thursday,Debit Card,4
ORD_000305,USER_0613,Rohit Reddy,Lucknow,Natural Ice Cream,Desserts,102.19,5.22,53.0,2023-07-13,2023,7,Thursday,Cash,3
ORD_000306,USER_0533,Sneha Patel,Kolkata,Delhi Darbar,North Indian,323.25,35.99,26.0,2024-11-01,2024,11,Friday,Credit Card,3
ORD_000307,USER_0437,Ananya Kumar,Kolkata,KFC,Fast Food,340.6,31.11,45.0,2024-07-02,2024,7,Tuesday,Credit Card,2
ORD_000308,USER_0424,Arjun Patel,Mumbai,Golgappa House,Street Food,161.82,32.09,56.0,2024-01-15,2024,1,Monday,Debit Card,5
ORD_000309,USER_0793,Anjali Gupta,Jaipur,Baskin Robbins,Desserts,147.63,0.0,30.0,2024-11-06,2024,11,Wednesday,Cash,5
ORD_000310,USER_0220,Anjali Rao,Mumbai,Natural Ice Cream,Desserts,345.61,19.98,44.0,2024-07-17,2024,7,Wednesday,Cash,3
ORD_000311,USER_0094,Suresh Reddy,Surat,Chowmein Corner,Chinese,445.92,0.0,34.0,2024-09-06,2024,9,Friday,Debit Card,5
ORD_000312,USER_0082,Priya Kumar,Bhopal,Delhi Darbar,North Indian,568.38,89.09,58.0,2024-02-15,2024,2,Thursday,Cash,5
ORD_000313,USER_0793,Anjali Gupta,Jaipur,Chowmein Corner,Chinese,254.82,48.32,53.0,2024-03-25,2024,3,Monday,Debit Card,5
ORD_000314,USER_0200,Divya Rao,Lucknow,Amritsari Haveli,North Indian,509.49,0.0,30.0,2024-06-06,2024,6,Thursday,Cash,3
ORD_000315,USER_0369,Rohit Patel,Chennai,Pizza Hut,Italian,378.16,0.0,45.0,2023-06-11,2023,6,Sunday,Debit Card,2
ORD_000316,USER_0686,Rohit Singh,Bangalore,Giani's,Desserts,180.12,0.0,24.0,2024-08-23,2024,8,Friday,Cash,2
ORD_000317,USER_0563,Rajesh Verma,Kolkata,Wendy's,Fast Food,306.64,28.05,58.0,2024-08-19,2024,8,Monday,Credit Card,3
ORD_000318,USER_0466,Kavya Joshi,Bangalore,Cream Stone,Desserts,204.44,13.49,24.0,2023-01-05,2023,1,Thursday,Wallet,8
ORD_000319,USER_0302,Neha Verma,Bangalore,Behrouz Biryani,Biryani,869.7,149.56,56.0,2024-06-09,2024,6,Sunday,Debit Card,4
ORD_000320,USER_0711,Anjali Rao,Surat,Delhi Chaat,Street Food,146.73,0.0,41.0,2024-07-30,2024,7,Tuesday,UPI,5
ORD_000321,USER_0698,Sanjay Gupta,Ahmedabad,Pani Puri Wala,Street Food,146.39,0.0,44.0,2023-01-29,2023,1,Sunday,Credit Card,4
ORD_000322,USER_0694,Ananya Sharma,Mumbai,La Pino'z,Italian,1159.9,59.69,36.0,2024-02-27,2024,2,Tuesday,Credit Card,4
ORD_000323,USER_0295,Rahul Rao,Bhopal,Chennai Express,South Indian,324.64,43.24,31.0,2024-11-20,2024,11,Wednesday,UPI,3
ORD_000324,USER_0322,Pooja Kumar,Bhopal,Paradise Biryani,Biryani,388.35,59.21,32.0,2024-08-10,2024,8,Saturday,UPI,5
ORD_000325,USER_0755,Suresh Nair,Kolkata,Dominos,Italian,1085.47,0.0,32.0,2023-09-05,2023,9,Tuesday,Credit Card,6
ORD_000326,USER_0634,Rahul Singh,Chandigarh,Paradise Biryani,Biryani,283.91,0.0,51.0,2023-04-20,2023,4,Thursday,Wallet,5
ORD_000327,USER_0007,Rahul Patel,Bhopal,Delhi Darbar,North Indian,572.4,113.22,56.0,2024-01-16,2024,1,Tuesday,Debit Card,5
ORD_000328,USER_0503,Meera Singh,Bangalore,Szechuan Kitchen,Chinese,429.05,29.71,53.0,2023-10-14,2023,10,Saturday,UPI,3
ORD_000329,USER_0490,Kavya Nair,Chandigarh,Amritsari Haveli,North Indian,436.23,33.25,27.0,2023-12-22,2023,12,Friday,Wallet,5
ORD_000330,USER_0472,Rahul Nair,Chandigarh,Behrouz Biryani,Biryani,671.87,43.75,43.0,2023-01-13,2023,1,Friday,Wallet,3
ORD_000331,USER_0266,Neha Singh,Mumbai,Szechuan Kitchen,Chinese,356.71,50.64,43.0,2023-09-27,2023,9,Wednesday,Credit Card,2
ORD_000332,USER_0511,Neha Joshi,Kolkata,Baskin Robbins,Desserts,380.29,67.75,37.0,2024-03-05,2024,3,Tuesday,UPI,2
ORD_000333,USER_0185,Sanjay Singh,Indore,Szechuan Kitchen,Chinese,352.86,0.0,37.0,2024-12-03,2024,12,Tuesday,Credit Card,3
ORD_000334,USER_0569,Rohit Rao,Nagpur,Giani's,Desserts,158.34,,20.0,2023-07-20,2023,7,Thursday,Credit Card,4
ORD_000335,USER_0432,Kavya Verma,Indore,Golgappa House,Street Food,153.4,25.74,39.0,2024-10-07,2024,10,Monday,Debit Card,3
ORD_000336,USER_0576,Sanjay Joshi,Jaipur,Delhi Darbar,North Indian,614.33,0.0,36.0,2023-04-12,2023,4,Wednesday,UPI,5
ORD_000337,USER_0645,Arun Nair,Kolkata,Chennai Express,South Indian,177.93,23.78,36.0,2023-12-09,2023,12,Saturday,Debit Card,4
ORD_000338,USER_0021,Pooja Rao,Bangalore,Keventers,Desserts,446.95,35.69,56.0,2023-12-26,2023,12,Tuesday,Wallet,2
ORD_000339,USER_0179,Sanjay Kumar,Nagpur,KFC,Fast Food,452.94,72.69,25.0,2023-11-29,2023,11,Wednesday,UPI,6
ORD_000340,USER_0629,Vikram Rao,Surat,Subway,Fast Food,580.47,84.8,41.0,2024-10-08,2024,10,Tuesday,UPI,2
ORD_000341,USER_0647,Priya Nair,Chandigarh,Keventers,Desserts,164.8,0.0,40.0,2023-03-23,2023,3,Thursday,Debit Card,6
ORD_000342,USER_0728,Kavya Gupta,Pune,Wendy's,Fast Food,327.95,54.82,43.0,2024-10-22,2024,10,Tuesday,Wallet,5
ORD_000343,USER_0534,Arun Singh,Surat,Delhi Chaat,Street Food,86.78,0.0,35.0,2023-06-21,2023,6,Wednesday,Debit Card,4
ORD_000344,USER_0762,Amit Singh,Jaipur,Dosa Plaza,South Indian,219.11,0.0,50.0,2023-06-20,2023,6,Tuesday,Wallet,3
ORD_000345,USER_0056,Vikram Nair,Bangalore,Delhi Darbar,North Indian,659.0,0.0,36.0,2024-06-20,2024,6,Thursday,Wallet,4
ORD_000346,USER_0160,Sanjay Patel,Hyderabad,Chennai Express,South Indian,168.81,19.66,28.0,2023-11-13,2023,11,Monday,Credit Card,3
ORD_000347,USER_0540,Neha Nair,Kolkata,Wok & Roll,Chinese,548.6,54.19,50.0,2023-02-05,2023,2,Sunday,UPI,3
ORD_000348,USER_0554,Karan Verma,Bhopal,Wendy's,Fast Food,210.8,27.59,57.0,2024-03-31,2024,3,Sunday,Wallet,1
ORD_000349,USER_0468,Arun Patel,Delhi,Cream Stone,Desserts,355.81,36.32,54.0,2024-10-17,2024,10,Thursday,Credit Card,6
ORD_000350,USER_0092,Kavya Joshi,Pune,Bombay Street,Street Food,132.44,0.0,20.0,2024-01-10,2024,1,Wednesday,Cash,7
ORD_000351,USER_0536,Priya Gupta,Ahmedabad,Mainland China,Chinese,461.14,0.0,51.0,2023-10-21,2023,10,Saturday,UPI,3
ORD_000352,USER_0307,Vikram Rao,Indore,Delhi Darbar,North Indian,558.2,73.81,32.0,2023-10-27,2023,10,Friday,UPI,4
ORD_000353,USER_0575,Amit Verma,Surat,Giani's,Desserts,165.31,17.93,44.0,2023-09-13,2023,9,Wednesday,Credit Card,4
ORD_000354,USER_0270,Arun Singh,Chennai,Chennai Express,South Indian,171.87,32.05,37.0,2024-10-02,2024,10,Wednesday,Debit Card,3
ORD_000355,USER_0665,Divya Reddy,Hyderabad,Subway,Fast Food,534.07,0.0,38.0,2023-07-12,2023,7,Wednesday,Cash,4
ORD_000356,USER_0653,Amit Patel,Bangalore,Pani Puri Wala,Street Food,104.43,8.16,21.0,2024-04-08,2024,4,Monday,Credit Card,1
ORD_000357,USER_0051,Neha Nair,Kolkata,Dhaba Express,North Indian,369.27,0.0,48.0,2023-04-15,2023,4,Saturday,Cash,4
ORD_000358,USER_0239,Vikram Kumar,Chandigarh,Dosa Plaza,South Indian,248.07,24.0,51.0,2023-01-16,2023,1,Monday,Debit Card,3
ORD_000359,USER_0475,Suresh Gupta,Indore,Punjabi Tadka,North Indian,706.13,41.24,45.0,2023-03-24,2023,3,Friday,Cash,3
ORD_000360,USER_0557,Rohit Joshi,Delhi,Golgappa House,Street Food,229.14,0.0,44.0,2023-07-16,2023,7,Sunday,Cash,5
ORD_000361,USER_0125,Sneha Sharma,Pune,Pasta Street,Italian,522.45,41.73,26.0,2024-03-29,2024,3,Friday,Wallet,6
ORD_000362,USER_0682,Priya Verma,Chandigarh,Pasta Street,Italian,913.3,89.92,60.0,2024-02-03,2024,2,Saturday,Cash,5
ORD_000363,USER_0763,Meera Reddy,Mumbai,Udipi Kitchen,South Indian,291.56,0.0,23.0,2024-05-07,2024,5,Tuesday,Credit Card,2
ORD_000364,USER_0116,Priya Joshi,Lucknow,Pasta Street,Italian,313.56,43.18,45.0,2023-11-29,2023,11,Wednesday,Credit Card,3
